,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
7030,de Bordeaux / Marie-Anne,45.53340913,-73.57065707,,,,,,,,,,,,,,,,,2151.0,,,,,,,
6141,de Bordeaux / Rachel,45.532270000000004,-73.56828,,,,,,,,,,,,,,1399.0,1205.0,,,1650.0,,,,,,
6100,Mackay / de Maisonneuve,45.496590000000005,-73.57851,,86.0,,,,826.3333333333334,126.0,,2245.0,1212.0,2265.0,227.57142857142858,728.2,780.8,887.5,1296.6,883.7142857142857,1077.5833333333333,856.1428571428571,1357.75,1230.5454545454545,1152.5454545454545,1372.75,1244.3333333333333
6064,Métro Peel (de Maisonneuve / Stanley),45.50038,-73.57507,,214.0,171.0,,,,,200.0,201.5,555.375,203.7058823529412,205.0,706.3333333333334,279.3888888888889,211.73333333333332,218.64705882352942,253.125,199.56,242.36363636363637,177.85714285714286,196.75,306.77777777777777,572.3333333333334,138.0
6730,35e avenue / Beaubien,45.570081,-73.573047,,,,,,,,,,,,,,,,,,,,,,,,
6396,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.55421376,-73.55155975,,,,,,,,,,,,,,3771.5,,,,,,,,,,
6108,Logan / Fullum,45.52844869,-73.551085,,1286.0,,,,,,,,,,,,,,,,,,1459.0,1148.0,,,
6114,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,,1370.5,,,,,,,,,693.0,,,,,987.0,1467.0,1175.0,,1711.0,1231.0,1270.0,,1110.0
6223,du Mont-Royal / du Parc,45.516999999999996,-73.589,,,,,,,,,,,,,1072.0,1629.0,,,,,,,1233.0,,,853.0
6233,Bernard / Jeanne-Mance,45.52428648,-73.60497326,,,,,,,,,,,,,,,,2449.0,,,,,,,,
6043,Square Victoria (Viger / du Square-Victoria),45.50206,-73.56295,,,,,,,,,,,602.0,626.0,873.5,522.0,1017.0,,,,509.0,,,,,
6041,St-Jacques / Gauvin,45.500674,-73.561082,546.0,,,,531.0,,,1245.0,,,,,566.0,718.0,487.0,,1168.5,,1132.4,2278.0,543.0,621.5,767.0,476.0
6397,Marché Maisonneuve,45.55321884,-73.53978217,,,1283.0,,,,,,,,,,,,,,,,,,,,,
6007,de l'Hôtel-de-Ville / Ste-Catherine,45.51167258,-73.56204182,,,,,,,,,,,738.5,,982.3333333333334,880.0,,,681.5,750.3333333333334,1447.5,707.0,1674.0,802.0,716.5,
6073,de Maisonneuve / Aylmer,45.50501,-73.57069,1078.0,350.6666666666667,,,,,,,417.5,391.0,413.2307692307692,458.14285714285717,682.2,485.75,441.6666666666667,429.5833333333333,408.0,635.1111111111111,431.375,,781.0,589.0,796.4285714285714,354.75
6027,de Maisonneuve / Mansfield (ouest),45.50205386,-73.57346535,,,3355.6,,,,,,291.0,498.6666666666667,307.2,289.85714285714283,254.25,301.0,317.5,452.25,323.5,298.5,360.6666666666667,314.5,653.6666666666666,,,
6107,St-Mathieu /Ste-Catherine,45.493718,-73.57918599999999,2084.0,1103.0,,,,,,,,,145.0,193.66666666666666,601.8,189.66666666666666,168.0,196.75,373.6,155.5,555.2222222222222,737.0,195.2,507.25,,
6137,Gauthier / Papineau,45.529692600000004,-73.56740087,,1248.0,,,,,,,,,,,,,,,,,1720.0,1214.0,,,,
6138,Gauthier / de Lorimier,45.53167355,-73.56541336,1011.0,,,,,,,,,,,,,,,,,,1677.0,,,,,
6095,Chomedey / de Maisonneuve,45.49180028,-73.58400643,632.0,234.5,227.0,184.0,475.0,,201.33333333333334,303.5,,312.5,329.1666666666667,304.0,294.0,335.09090909090907,287.46666666666664,447.90909090909093,417.85714285714283,296.25,395.2142857142857,417.0,297.9230769230769,283.57142857142856,426.0,262.5
6005,de la Cathédrale / René-Lévesque,45.49923715,-73.56944203,1531.5,,,,,,,388.6666666666667,,517.6666666666666,,374.0,1023.6666666666666,,558.6666666666666,696.0,839.2857142857143,381.6666666666667,,447.0,,,,
6072,Metcalfe / de Maisonneuve,45.50171495,-73.57413054,,242.0,284.0,738.0,,,,262.0,,277.0,390.0,317.5,281.3333333333333,268.0,280.0,267.1666666666667,288.22222222222223,243.0,250.5,316.0,248.0,239.5,242.5,
