,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
7030,de Bordeaux / Marie-Anne,45.53340913,-73.57065707,,,,,,,,,,,,,,,1807.0,,,,,,,1964.0,,
6141,de Bordeaux / Rachel,45.532270000000004,-73.56828,,,,,,,,,,,,,,,,,,1518.0,2388.0,1904.0,2273.0,,,
6100,Mackay / de Maisonneuve,45.496590000000005,-73.57851,494.6666666666667,1194.0,,110.0,,,126.0,755.0,366.0,739.6666666666666,208.0,834.875,1062.375,112.0,381.4,636.0,393.3333333333333,1020.8636363636364,1058.1,742.0,394.75,756.7142857142857,571.1666666666666,765.8
6064,Métro Peel (de Maisonneuve / Stanley),45.50038,-73.57507,,305.0,811.0,1333.0,,216.42857142857142,180.93333333333334,196.0,199.69230769230768,199.89473684210526,212.375,215.7,202.25,198.05555555555554,272.625,241.85714285714286,225.15384615384616,206.72727272727272,185.0,249.25,227.7,273.72727272727275,199.0,278.3333333333333
6730,35e avenue / Beaubien,45.570081,-73.573047,,,,,,,,,,,,,,,,,,,,,,,,
6396,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.55421376,-73.55155975,,,,,,,,,,,,,,,,,2491.0,,,,,2509.0,,
6108,Logan / Fullum,45.52844869,-73.551085,,,,,,,,,,,,,,,1218.0,,,1137.0,,,1371.0,,,
6114,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,,,,,,,,,,,991.0,,1222.0,,1556.0,,,1335.0,1281.0,1312.0,1203.75,1986.0,940.0,1149.0
6223,du Mont-Royal / du Parc,45.516999999999996,-73.589,,,,,,,,,,,,,,,,979.0,1088.0,1173.0,1335.0,1004.0,,996.0,,
6233,Bernard / Jeanne-Mance,45.52428648,-73.60497326,,,,,,,,,,,,,,1353.0,,,2205.0,1434.5,,2186.0,1635.5,,1129.0,
6043,Square Victoria (Viger / du Square-Victoria),45.50206,-73.56295,710.0,,,,,480.0,494.0,656.5,667.7333333333333,695.25,509.0,554.0,,522.0,775.3333333333334,,1126.0,604.5,511.5,693.25,505.0,,,
6041,St-Jacques / Gauvin,45.500674,-73.561082,,353.0,1182.5,432.0,,,,728.3333333333334,663.5,610.0,,,696.3333333333334,,547.5,676.6666666666666,681.0,741.2,641.3333333333334,474.0,665.5,572.0,697.5,997.0
6397,Marché Maisonneuve,45.55321884,-73.53978217,,,,,,,,,,,,,,2058.5,,1934.0,1974.0,2089.0,,,,,,
6007,de l'Hôtel-de-Ville / Ste-Catherine,45.51167258,-73.56204182,641.0,970.0,,,,,,,813.0,,5509.0,,616.0,957.0,817.0,1301.0,871.0,694.5,862.0,1290.0,646.75,831.0,934.0,
6073,de Maisonneuve / Aylmer,45.50501,-73.57069,,,,,,,,383.3333333333333,368.72222222222223,386.0,425.9,452.72727272727275,443.8333333333333,433.25,403.5238095238095,450.0,401.2307692307692,425.8,452.14285714285717,525.4166666666666,473.1666666666667,551.0,510.3333333333333,364.6666666666667
6027,de Maisonneuve / Mansfield (ouest),45.50205386,-73.57346535,,,,,,,,,280.06666666666666,254.57692307692307,274.38461538461536,272.0,280.0,292.5263157894737,287.375,292.0833333333333,345.77777777777777,309.8095238095238,286.5,400.0,312.3333333333333,249.66666666666666,,210.0
6107,St-Mathieu /Ste-Catherine,45.493718,-73.57918599999999,166.0,167.0,140.0,,,169.0,,,,,244.0,162.0,777.0,291.3,228.0,266.3333333333333,196.25,325.2,229.8,402.0,748.5,121.0,161.0,162.66666666666666
6137,Gauthier / Papineau,45.529692600000004,-73.56740087,,,,,,,,,,,,,,,,,1219.3333333333333,1510.75,,1619.0,,,,
6138,Gauthier / de Lorimier,45.53167355,-73.56541336,,,,,,,,,,,,,,,,,1114.0,,2173.0,1442.0,,,,
6095,Chomedey / de Maisonneuve,45.49180028,-73.58400643,229.5,,485.0,191.66666666666666,,,221.5,264.6,297.0,,299.0,276.6,292.3636363636364,314.9130434782609,295.8421052631579,336.44444444444446,292.94117647058823,271.2307692307692,367.6363636363636,358.0,298.5,319.5833333333333,343.8333333333333,349.6666666666667
6005,de la Cathédrale / René-Lévesque,45.49923715,-73.56944203,,,,,,,,,399.3636363636364,331.44444444444446,284.5,442.5,284.0,348.6,417.6666666666667,383.3333333333333,446.0,353.25,381.5,,455.0,,,
6072,Metcalfe / de Maisonneuve,45.50171495,-73.57413054,,,,,,,,239.5,216.8,264.65384615384613,300.14285714285717,310.54545454545456,272.88235294117646,284.0,252.66666666666666,318.25,284.6,447.5,274.5,322.0,345.0,340.8,277.5,287.0
