,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
7030,de Bordeaux / Marie-Anne,45.53340913,-73.57065707,,,,,,,,1383.0,,,,,,,,,,,1448.5,,,,,
6141,de Bordeaux / Rachel,45.532270000000004,-73.56828,,,1015.0,,,,,,,,,,,,,,1360.0,1403.0,,1252.0,,,1125.0,
6100,Mackay / de Maisonneuve,45.496590000000005,-73.57851,184.0,265.0,,,,,,247.0,214.875,168.375,197.0,211.57142857142858,227.5,226.64705882352942,274.0,223.0,237.58823529411765,203.64864864864865,218.0,214.36363636363637,353.57142857142856,209.6,525.25,158.0
6064,Métro Peel (de Maisonneuve / Stanley),45.50038,-73.57507,4190.5,,1581.0,100.0,,,,,3393.6666666666665,,4583.333333333333,1578.0,786.0,90.0,1088.0,996.0,411.25,102.2,930.6666666666666,344.375,108.0,631.6666666666666,901.0,741.3333333333334
6730,35e avenue / Beaubien,45.570081,-73.573047,,,,,,,,,,,,,,,,,,,,,,,,
6396,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.55421376,-73.55155975,,,,,,,,,,,,,,3993.6666666666665,,2651.5,2211.0,,,,,,,
6108,Logan / Fullum,45.52844869,-73.551085,,,,,,,,,,,,,,,,,,1231.5,,,,,,
6114,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,,,,,,,,,,,,,,1176.0,1183.0,1215.75,1073.3333333333333,1025.7777777777778,1072.0,1067.0,1494.0,864.0,,
6223,du Mont-Royal / du Parc,45.516999999999996,-73.589,,,,,,,,,,,767.5,839.0,923.0,,,,,869.6,,971.0,,,,
6233,Bernard / Jeanne-Mance,45.52428648,-73.60497326,,,,,,,,,,,,,,1399.0,,,1194.0,1304.0,1385.0,,1141.0,,,
6043,Square Victoria (Viger / du Square-Victoria),45.50206,-73.56295,,,,,,,,,522.8333333333334,477.0,358.0,419.0,333.0,509.14285714285717,418.0,,467.5,412.6,480.0,,,,,
6041,St-Jacques / Gauvin,45.500674,-73.561082,,,377.0,,,,,579.6666666666666,518.6,,,516.0,439.0,430.0,,,,437.5,,,,,,
6397,Marché Maisonneuve,45.55321884,-73.53978217,,,,,,,,,,,,,,,,,,,,,,,,
6007,de l'Hôtel-de-Ville / Ste-Catherine,45.51167258,-73.56204182,413.0,,,,,,,,691.0,,,560.0,,,,705.0,922.5,669.0,554.0,548.25,744.9090909090909,,555.0,466.0
6073,de Maisonneuve / Aylmer,45.50501,-73.57069,,,,,,,,,240.0,235.0,190.5,944.6666666666666,348.75,273.8333333333333,195.0,273.90909090909093,256.5,234.88888888888889,200.66666666666666,224.4,402.0,266.0,,
6027,de Maisonneuve / Mansfield (ouest),45.50205386,-73.57346535,,,,,,63.0,,100.0,,,,,396.0,97.0,306.0,,115.33333333333333,89.0,132.5,,110.5,,85.5,
6107,St-Mathieu /Ste-Catherine,45.493718,-73.57918599999999,344.0,,,,,,,202.0,354.25,332.8,392.0,426.3333333333333,375.0,498.25,469.0,381.42857142857144,355.1,388.5,451.5,311.25,338.2857142857143,507.6666666666667,329.0,
6137,Gauthier / Papineau,45.529692600000004,-73.56740087,,,,,,,,,,,,,,,,1381.0,,1287.3333333333333,,,1469.0,1183.0,,
6138,Gauthier / de Lorimier,45.53167355,-73.56541336,,,,,,,,,,,,,,,,,1305.8,1520.0,,,1129.0,,,
6095,Chomedey / de Maisonneuve,45.49180028,-73.58400643,,,,,,,,832.0,,534.3333333333334,421.0,371.0,430.3333333333333,431.25,415.375,862.4,435.2,457.0357142857143,451.2857142857143,481.0,424.25,504.3333333333333,466.6,449.25
6005,de la Cathédrale / René-Lévesque,45.49923715,-73.56944203,,,,,,,,,,206.0,2817.0,190.0,,254.0,398.0,,113.5,243.4,251.0,,,,,
6072,Metcalfe / de Maisonneuve,45.50171495,-73.57413054,,,,,,,,,,,,,671.0,,,,,,,,,,,
