,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
7030,de Bordeaux / Marie-Anne,45.53340913,-73.57065707,,,,,,,,1383.0,,,,,,,,,,,1448.5,,,,,
6141,de Bordeaux / Rachel,45.532270000000004,-73.56828,,,1015.0,,,,,,,,,,,,,,1360.0,1363.0,1483.0,1252.0,,,1125.0,
6100,Mackay / de Maisonneuve,45.496590000000005,-73.57851,184.0,265.0,,,,,,247.0,214.875,161.71428571428572,200.6,196.0,223.55555555555554,232.89473684210526,274.0,223.0,191.71428571428572,223.89473684210526,221.375,209.66666666666666,327.95454545454544,231.73333333333332,525.25,158.0
6064,Métro Peel (de Maisonneuve / Stanley),45.50038,-73.57507,,4190.5,1581.0,100.0,,,,,79.0,,3796.3333333333335,1578.0,2968.4,427.5,1053.25,861.0,637.4,447.875,930.6666666666666,103.0,748.3333333333334,,699.0,534.0
6730,35e avenue / Beaubien,45.570081,-73.573047,,,,,,,,,,,,,,,,,,,,,,,,
6396,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.55421376,-73.55155975,,,,,,,,,,,,,,2827.0,4577.0,,2396.5,2409.0,,,,,,
6108,Logan / Fullum,45.52844869,-73.551085,,,,,,,,,,,,,,,,,,1263.3333333333333,1136.0,,,,,
6114,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,,,,,,,,,,,,,,,1178.3333333333333,1219.3333333333333,1132.6666666666667,1031.3333333333333,995.0,1011.5,1242.0,1494.0,864.0,
6223,du Mont-Royal / du Parc,45.516999999999996,-73.589,,,,,,,,,,,767.5,,839.0,923.0,,,,869.6,,971.0,,1143.0,,
6233,Bernard / Jeanne-Mance,45.52428648,-73.60497326,,,,,,,,,,,,,,,1399.0,,1183.0,1290.4705882352941,1410.0,,1141.0,,,
6043,Square Victoria (Viger / du Square-Victoria),45.50206,-73.56295,,,,,,,,,522.8333333333334,551.5,358.0,419.0,333.0,354.2,657.25,,505.0,403.0,480.0,,,,,
6041,St-Jacques / Gauvin,45.500674,-73.561082,,,377.0,,,,,579.6666666666666,518.6,,,516.0,490.0,430.0,,,,452.3333333333333,393.0,,,,,
6397,Marché Maisonneuve,45.55321884,-73.53978217,,,,,,,,,,,,,,,,,,,,,,,,
6007,de l'Hôtel-de-Ville / Ste-Catherine,45.51167258,-73.56204182,413.0,,,,,,,,,691.0,,560.0,,,,705.0,636.0,1209.0,563.5833333333334,548.25,752.2,672.0,555.0,466.0
6073,de Maisonneuve / Aylmer,45.50501,-73.57069,,,,,,,,,240.0,235.0,190.5,1291.75,351.625,273.57142857142856,195.0,251.7,304.4,234.88888888888889,200.66666666666666,224.4,402.0,266.0,,
6027,de Maisonneuve / Mansfield (ouest),45.50205386,-73.57346535,,,,,,,,100.0,,,,,396.0,97.0,306.0,,115.33333333333333,89.0,132.5,,110.5,,85.5,
6107,St-Mathieu /Ste-Catherine,45.493718,-73.57918599999999,344.0,,,,,,,202.0,278.0,332.8,392.0,437.0,385.0,383.5,515.8888888888889,381.42857142857144,312.625,394.1034482758621,475.2,307.0,339.75,507.6666666666667,329.0,
6137,Gauthier / Papineau,45.529692600000004,-73.56740087,,,,,,,,,,,,,,,,,,1260.0,1301.0,,,1254.5,,
6138,Gauthier / de Lorimier,45.53167355,-73.56541336,,,,,,,,,,,,,,,,,1283.6666666666667,1399.3333333333333,,,1129.0,,,
6095,Chomedey / de Maisonneuve,45.49180028,-73.58400643,,,,,,,,432.0,1232.0,636.0,376.0,371.0,458.0,422.57142857142856,423.8888888888889,414.6666666666667,659.0,454.23333333333335,439.36842105263156,501.11764705882354,424.625,508.2,472.0,476.25
