,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
7030,de Bordeaux / Marie-Anne,45.53340913,-73.57065707,,,,,,,,,,,,,,,,,,,,,,,,
6141,de Bordeaux / Rachel,45.532270000000004,-73.56828,1273.0,1314.0,,,,,,,,,,,,,,,,1493.888888888889,,,,,,
6100,Mackay / de Maisonneuve,45.496590000000005,-73.57851,2671.0,516.0,,,,,,,,112.5,768.25,2070.3333333333335,1130.8,1566.5,1462.1666666666667,481.5,888.4285714285714,598.5,904.0,1045.7777777777778,1263.0,383.85714285714283,926.0,192.33333333333334
6064,Métro Peel (de Maisonneuve / Stanley),45.50038,-73.57507,223.33333333333334,142.0,205.0,,,,188.38888888888889,202.5,254.83333333333334,197.9375,239.25,240.85714285714286,206.1851851851852,359.2352941176471,227.56,257.1666666666667,212.77777777777777,211.4814814814815,206.26666666666668,209.875,177.7,231.76470588235293,195.75,219.0
6730,35e avenue / Beaubien,45.570081,-73.573047,,,,,,,,,,,,,,,,,,,,,,,,
6396,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.55421376,-73.55155975,,,,,,,,,,,,,,,,,,2224.0,,,,,,
6108,Logan / Fullum,45.52844869,-73.551085,,,,,1115.0,,,,,,1340.0,,,,,,1091.0,1233.0,1488.0,2156.6666666666665,,,,
6114,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,1007.5,,,,,,,,1547.0,1600.0,1115.0,1302.0,,,1274.0,,1031.5,1109.5,1077.6666666666667,1264.5,,1380.2,1520.0,870.0
6223,du Mont-Royal / du Parc,45.516999999999996,-73.589,,,,,,,,,,,,,,1373.25,,,,1129.5,1300.0,867.0,,,,967.0
6233,Bernard / Jeanne-Mance,45.52428648,-73.60497326,,,,,,,,,,,,,,1448.0,,1434.0,,1178.0,1357.7142857142858,1872.5,1443.0,,1574.0,
6043,Square Victoria (Viger / du Square-Victoria),45.50206,-73.56295,,,,,,492.0,481.6666666666667,570.0,624.3333333333334,592.8461538461538,824.75,636.0,569.0,585.75,545.0,,840.25,579.2857142857143,637.5,713.5,,,,
6041,St-Jacques / Gauvin,45.500674,-73.561082,,435.0,515.0,,,546.0,,656.25,677.0,612.0,,666.0,,645.4,2140.0,974.0,,1056.5,825.5,,599.0,605.0,,413.0
6397,Marché Maisonneuve,45.55321884,-73.53978217,,,,,,,,,,,,,,,,,,2114.4444444444443,,,,,,
6007,de l'Hôtel-de-Ville / Ste-Catherine,45.51167258,-73.56204182,,,,,,,,,846.3333333333334,,661.0,720.0,907.0,705.3333333333334,,,,608.0,935.5,731.0,,,,
6073,de Maisonneuve / Aylmer,45.50501,-73.57069,364.3333333333333,,,,,,399.0,356.0,389.82758620689657,410.0833333333333,570.75,484.0,508.6666666666667,465.6666666666667,396.8,432.375,429.22222222222223,450.14285714285717,443.42857142857144,587.0,358.75,344.0,417.0,329.5
6027,de Maisonneuve / Mansfield (ouest),45.50205386,-73.57346535,,,,,,,280.0,296.0,283.7142857142857,260.8,302.0,276.6666666666667,299.0,269.0833333333333,260.1111111111111,270.73333333333335,301.46666666666664,283.3,376.375,243.8,215.0,,242.0,
