,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
7030,de Bordeaux / Marie-Anne,45.53340913,-73.57065707,,,,,,,,,,,,,,,,,1369.0,1531.0,,,,,,
6141,de Bordeaux / Rachel,45.532270000000004,-73.56828,1695.5,,,,,,,,,,,,,,,,,1423.2,,1730.5,1991.0,,,
6100,Mackay / de Maisonneuve,45.496590000000005,-73.57851,,746.0,1119.0,,,1757.0,77.0,1830.0,,,616.0,361.22222222222223,528.8333333333334,901.6,1109.8,1650.2,583.1428571428571,821.7142857142857,618.1,741.4285714285714,792.3333333333334,241.6,1168.0,2195.5
6064,Métro Peel (de Maisonneuve / Stanley),45.50038,-73.57507,255.5,,,836.0,,202.0,192.3846153846154,168.0,188.76470588235293,229.8684210526316,275.70588235294116,226.94736842105263,209.52173913043478,285.8888888888889,216.0,200.5,214.94736842105263,222.27586206896552,226.95,217.0,193.4,206.33333333333334,265.25,202.66666666666666
6730,35e avenue / Beaubien,45.570081,-73.573047,,,,,,,,,,,,,,,,,,,,,,,,
6396,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.55421376,-73.55155975,,,,,,,,,,,,,,,,,,2347.0,2079.0,,2523.0,,,
6108,Logan / Fullum,45.52844869,-73.551085,,,,,,,,,,,,,1257.3333333333333,,,1387.0,,1155.75,,1399.0,,1258.0,1211.0,
6114,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,854.0,,,,,,,,,,,,,2605.0,1162.5,,1259.0,1312.4,1107.0,1288.6666666666667,1216.0,1543.0,949.5,1611.0
6223,du Mont-Royal / du Parc,45.516999999999996,-73.589,,,,,,,,,,,,,,,,1078.0,1132.6666666666667,1232.0,,1143.0,,1808.0,1266.0,1379.0
6233,Bernard / Jeanne-Mance,45.52428648,-73.60497326,,,,,,,,,,,,,,1407.5,1154.0,,1367.25,1462.75,1562.0,1285.0,1230.0,,,1818.0
6043,Square Victoria (Viger / du Square-Victoria),45.50206,-73.56295,,,,,,447.0,493.85714285714283,542.5,612.8823529411765,652.8888888888889,702.0,600.0,569.0,,524.0,623.0,519.0,648.0,613.0,,,,,596.0
6041,St-Jacques / Gauvin,45.500674,-73.561082,,546.5,,430.0,,407.0,,626.0,711.2,750.3333333333334,575.0,,725.0,1055.0,647.5,530.0,,759.6666666666666,,946.6,,580.5,,738.0
6397,Marché Maisonneuve,45.55321884,-73.53978217,,,,,,,,,,,,,,,,,,2134.5,,,,,,
6007,de l'Hôtel-de-Ville / Ste-Catherine,45.51167258,-73.56204182,,,,,,,,,781.0,891.5,,754.0,,,,,673.0,802.75,780.5,669.0,642.0,540.5,811.0,
6073,de Maisonneuve / Aylmer,45.50501,-73.57069,,281.0,,,,,,368.6666666666667,385.2,418.3,418.5,593.8571428571429,408.2,416.2,399.55555555555554,410.6666666666667,468.05263157894734,451.1363636363636,565.2352941176471,372.2857142857143,518.9,374.3333333333333,454.1666666666667,514.0
6027,de Maisonneuve / Mansfield (ouest),45.50205386,-73.57346535,,,,,,,,,268.8333333333333,272.35483870967744,319.0,269.0,286.0833333333333,270.3076923076923,339.5,280.7692307692308,813.2352941176471,274.71875,304.2,296.0,278.0,,,
