,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
7030,de Bordeaux / Marie-Anne,45.53340913,-73.57065707,,,,,,,,,,,,,,,,,2151.0,,,,,,,
6141,de Bordeaux / Rachel,45.532270000000004,-73.56828,,,,,,,,,,,,,,,1302.0,,,1650.0,,,,,,
6100,Mackay / de Maisonneuve,45.496590000000005,-73.57851,,86.0,,,,,651.25,,,1556.3333333333333,,680.3333333333334,728.2,507.8,581.5714285714286,1399.857142857143,912.5,1189.75,425.0,1323.0,1439.4,1166.3333333333333,1371.0,1434.2
6064,Métro Peel (de Maisonneuve / Stanley),45.50038,-73.57507,,214.0,171.0,,,,,200.0,201.5,370.0,295.3333333333333,205.0,553.8,371.5,275.5882352941176,202.35294117647058,258.6842105263158,197.69565217391303,242.33333333333334,199.6,196.75,203.5,503.6666666666667,738.5
6730,35e avenue / Beaubien,45.570081,-73.573047,,,,,,,,,,,,,,,,,,,,,,,,
6396,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.55421376,-73.55155975,,,,,,,,,,,,,,,3771.5,,,,,,,,,
6108,Logan / Fullum,45.52844869,-73.551085,,1286.0,,,,,,,,,,,,,,,,,,1459.0,1148.0,,,
6114,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,,1246.0,1495.0,,,,,,,,693.0,,,,,987.0,1467.0,1175.0,,1711.0,1231.0,1270.0,,1110.0
6223,du Mont-Royal / du Parc,45.516999999999996,-73.589,,,,,,,,,,,,,1072.0,,1629.0,,,,,,1233.0,,,853.0
6233,Bernard / Jeanne-Mance,45.52428648,-73.60497326,,,,,,,,,,,,,,,,2449.0,,,,,,,,
6043,Square Victoria (Viger / du Square-Victoria),45.50206,-73.56295,,,,703.0,,,,,,,602.0,626.0,873.5,504.0,778.5,,,,502.5,522.0,,,,
6041,St-Jacques / Gauvin,45.500674,-73.561082,593.5,,,,531.0,,,1245.0,,,,,566.0,718.0,487.0,,1168.5,,,1323.3333333333333,543.0,621.5,767.0,476.0
6397,Marché Maisonneuve,45.55321884,-73.53978217,,,1283.0,,,,,,,,,,,,,,,,,,,,,
6007,de l'Hôtel-de-Ville / Ste-Catherine,45.51167258,-73.56204182,,,,,,,,,,,738.5,,982.3333333333334,880.0,,,,703.75,799.0,1447.5,707.0,1383.3333333333333,716.5,
6073,de Maisonneuve / Aylmer,45.50501,-73.57069,1078.0,350.6666666666667,,,,,,,417.5,413.5,408.42857142857144,423.44444444444446,621.2222222222222,473.25,484.14285714285717,421.8333333333333,426.2,417.625,633.6666666666666,515.0,978.0,448.3333333333333,888.8571428571429,395.3333333333333
6027,de Maisonneuve / Mansfield (ouest),45.50205386,-73.57346535,,,201.0,4144.25,,,,,291.0,498.6666666666667,285.0,303.125,236.33333333333334,307.6,309.1111111111111,452.25,331.77777777777777,282.0,360.6666666666667,314.5,653.6666666666666,,,
6107,St-Mathieu /Ste-Catherine,45.493718,-73.57918599999999,2084.0,820.0,,,,,,,,,145.0,193.66666666666666,601.8,189.66666666666666,168.0,196.75,373.6,141.0,232.0,1349.3333333333333,195.2,507.25,,
6137,Gauthier / Papineau,45.529692600000004,-73.56740087,,1248.0,,,,,,,,,,,,,,,,,,1720.0,1214.0,,,
6138,Gauthier / de Lorimier,45.53167355,-73.56541336,,1011.0,,,,,,,,,,,,,,,,,1677.0,,,,,
6095,Chomedey / de Maisonneuve,45.49180028,-73.58400643,732.0,233.66666666666666,227.0,184.0,475.0,,171.5,289.3333333333333,,312.5,329.1666666666667,304.0,335.5,317.5652173913044,305.3125,447.90909090909093,280.3888888888889,392.8181818181818,318.46153846153845,369.6875,331.03846153846155,320.27777777777777,324.8333333333333,519.3333333333334
6005,de la Cathédrale / René-Lévesque,45.49923715,-73.56944203,1531.5,,,,,,,388.6666666666667,,517.6666666666666,,374.0,372.0,1349.5,327.0,829.0,839.2857142857143,381.6666666666667,,447.0,,,,
6072,Metcalfe / de Maisonneuve,45.50171495,-73.57413054,,242.0,284.0,738.0,,,,262.0,,218.0,363.0,317.5,324.5,253.4,265.75,255.25,288.72727272727275,243.0,253.0,316.0,248.0,239.5,242.5,
6012,Métro St-Laurent (de Maisonneuve / St-Laurent),45.510659999999994,-73.56497,938.0,562.5,587.0,,,,,,,,737.0,1247.125,775.0,623.0,630.5,895.0769230769231,893.75,690.1111111111111,749.5555555555555,831.1111111111111,840.25,654.5,776.8,1503.5
6710,Georges-Baril / Fleury,45.55837563,-73.65884408,,,,,,,,,,,,,,,,,,,,,,,,
7005,Marquette / Fleury,45.56735206,-73.65378745,,,,,,,,,,,,,,,,,,,,,,,,
6191,St-Zotique / Clark,45.531401,-73.612674,,,,,,,,,,,,,,,,,,,1936.0,,,,,
6262,de la Roche /  de Bellechasse,45.53715923,-73.59747648,,,,,,,,,,,,,,,,,,,,,,,,
6061,McGill College / Ste-Catherine,45.50192926,-73.57145101,199.0,,,,,,,355.0,263.0,,292.1666666666667,398.5,466.875,346.8333333333333,342.5,350.1818181818182,423.72727272727275,349.0,467.0,481.0,,,,
4000,Jeanne-d'Arc / Ontario,45.54945734,-73.54164898,,,,,,,,,,,,,,,,,,,,2308.0,,,,
6700,de la Salle / Ste-Catherine,45.54996329,-73.53443384,,,,,,,,,,,,,,,,2367.0,,,,,,,,
7083,Parc de Bullion (de Bullion / Prince-Arthur),45.51560426,-73.57213497,,641.0,,729.0,,,,,,,,,,,,,797.0,965.0,1188.25,699.0,,,,
7043,Ernest-Gendreau / du Mont-Royal,45.54971373,-73.56384829,,,,,,,,,,,,,,,,,,,,,,,,
6361,Molson / Beaubien,45.5496859,-73.59115452,,,,,,,,,,,,,,,,,,,,,,,,
